DATE,SRIC3 FP Equity_DX_SI_QTY,SRIC3 FP Equity_DX_SHORT_INTEREST_VALUE,SRIC3 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SRIC3 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SRIC3 FP Equity_DX_SI_MV,SRIC3 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SRIC3 FP Equity_DX_SUPPLY_SI_QTY,SRIC3 FP Equity_DX_BROKER_SI_QTY,SRIC3 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SRIC3 FP Equity_DX_SUPPLY_SI_QTY_INC_x,SRIC3 FP Equity_DX_BROKER_SI_MV_INC_x,SRIC3 FP Equity_DX_BROKER_SI_QTY_ADD,SRIC3 FP Equity_DX_SUPPLY_SI_MV_DEC,SRIC3 FP Equity_DX_BROKER_SI_QTY_INC,SRIC3 FP Equity_DX_SUPPLY_SI_QTY_DEC,SRIC3 FP Equity_DX_BROKER_SI_MV_INC_y,SRIC3 FP Equity_DX_SUPPLY_SI_QTY_INC_y,SRIC3 FP Equity_DX_BROKER_SI_MV_ADD,SRIC3 FP Equity_DX_SUPPLY_SI_QTY_ADD,SRIC3 FP Equity_DX_BROKER_SI_QTY_DEC,SRIC3 FP Equity_DX_SUPPLY_SI_MV,SRIC3 FP Equity_DX_BROKER_SI_MV_DEC,SRIC3 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SRIC3 FP Equity_DX_UTILIZATION_QUANTITY,SRIC3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SRIC3 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SRIC3 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SRIC3 FP Equity_DX_ACTIVE_UTILIZATION_MV,SRIC3 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SRIC3 FP Equity_DX_BROKER_SI_CON_RATIO,SRIC3 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SRIC3 FP Equity_DX_DEMAND_SUPPLY_RATIO,SRIC3 FP Equity_PX_LAST
2024-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6465.0,62894.11,0.06,0.0,0.0,0.0,0.0,0.0,9.7284
2024-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6465.0,62854.02,0.06,0.0,0.0,0.0,0.0,0.0,9.7222
2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6465.0,62802.95,0.06,0.0,0.0,0.0,0.0,0.0,9.7143
2024-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6465.0,62799.72,0.06,0.0,0.0,0.0,0.0,0.0,9.7138
2024-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18276.0,177544.03,0.18,0.0,0.0,0.0,0.0,0.0,9.7146
2024-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18276.0,177542.2,0.18,0.0,0.0,0.0,0.0,0.0,9.7145
2024-11-22,11969.0,116446.4,0.74,0.01,0.12,0.0,11969.0,0.0,116446.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11969.0,0.0,0.12,0.0,100.0,39.57,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3957,9.729
2024-11-25,11969.0,116469.14,0.7,0.01,0.12,0.0,11969.0,0.0,116469.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,100.0,39.57,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3957,9.7309
2024-11-26,11969.0,116469.14,0.69,0.01,0.12,0.0,11969.0,0.0,116469.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,100.0,39.57,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3957,9.7309
2024-11-27,11969.0,116497.87,0.76,0.01,0.12,0.0,11969.0,0.0,116497.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,100.0,39.25,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3925,9.7333
2024-11-28,11969.0,116611.57,0.76,0.01,0.12,0.0,11969.0,0.0,116611.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,100.0,39.25,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3925,9.7428
2024-11-29,20186.0,196839.74,1.33,0.01,0.2,0.0,20186.0,0.0,196839.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8217.0,0.0,0.2,0.0,100.0,66.2,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.662,9.7513
2024-12-02,20186.0,197067.84,1.35,0.01,0.2,0.0,20186.0,0.0,197067.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,66.2,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.662,9.7626
2024-12-03,20186.0,196940.67,1.34,0.01,0.2,0.0,20186.0,0.0,196940.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,66.2,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.662,9.7563
2024-12-04,20186.0,196966.91,1.34,0.01,0.2,0.0,20186.0,0.0,196966.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,100.0,66.2,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.662,9.7576
2024-12-05,22265.0,217277.46,1.42,0.01,0.22,20288.34,22265.0,2079.0,217277.46,2079.0,0.0,2079.0,0.0,0.0,0.0,0.0,2079.0,0.02,0.0,0.0,0.22,0.0,100.0,68.36,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6836,9.7587
2024-12-06,22265.0,217359.84,1.4,0.01,0.22,20296.03,22265.0,2079.0,217359.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,68.36,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6836,9.7624
2024-12-09,22265.0,217364.29,1.39,0.01,0.22,20296.45,22265.0,2079.0,217364.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,68.36,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6836,9.7626
2024-12-10,55865.0,545717.25,3.46,0.03,0.55,184419.51,39065.0,18879.0,381606.45,16800.0,0.0,16800.0,0.0,0.0,0.0,0.0,16800.0,0.16,0.0,0.0,0.38,0.0,100.0,79.13,0.0,0.0,0.0,100.0,39.87,0.5205,60.13,1.1316,9.7685
2024-12-11,55865.0,545828.98,3.51,0.03,0.55,184457.27,39065.0,18879.0,381684.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,100.0,79.13,0.0,0.0,0.0,100.0,39.87,0.5205,60.13,1.1316,9.7705
2024-12-12,55865.0,545504.97,3.58,0.03,0.54,184347.77,39065.0,18879.0,381458.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,100.0,79.68,0.0,0.0,0.0,100.0,39.87,0.5205,60.13,1.1394,9.7647
2024-12-13,55865.0,545041.29,3.59,0.03,0.54,184191.08,39065.0,18879.0,381133.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,100.0,79.68,0.0,0.0,0.0,100.0,39.87,0.5205,60.13,1.1394,9.7564
2024-12-16,55865.0,545074.81,3.57,0.03,0.55,184202.4,39065.0,18879.0,381157.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,100.0,79.68,0.0,0.0,0.0,100.0,39.84,0.5207,60.16,1.1394,9.757
2024-12-17,22265.0,217210.66,1.44,0.01,0.22,20282.1,22265.0,2079.0,217210.66,0.0,0.0,0.0,0.17,0.0,16800.0,0.0,0.0,0.0,0.0,16800.0,0.22,0.17,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,9.7557
2024-12-18,22265.0,217286.36,1.45,0.01,0.22,20289.17,22265.0,2079.0,217286.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,9.7591
2024-12-19,55865.0,544778.72,3.65,0.03,0.54,184102.34,39065.0,18879.0,380950.16,16800.0,0.0,16800.0,0.0,0.0,0.0,0.0,16800.0,0.16,0.0,0.0,0.38,0.0,100.0,79.68,0.0,0.0,0.0,100.0,39.84,0.5206,60.16,1.1394,9.7517
2024-12-20,55865.0,545091.56,3.6,0.03,0.55,184208.07,39065.0,18879.0,381168.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,100.0,79.68,0.0,0.0,0.0,100.0,39.89,0.5205,60.11,1.1394,9.7573
2024-12-23,55865.0,544890.45,3.65,0.03,0.55,184140.1,39065.0,18879.0,381028.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,100.0,79.68,0.0,0.0,0.0,100.0,39.87,0.5205,60.13,1.1394,9.7537
2024-12-24,22265.0,217319.76,1.47,0.01,0.22,20292.29,22265.0,2079.0,217319.76,0.0,0.0,0.0,0.16,0.0,16800.0,0.0,0.0,0.0,0.0,16800.0,0.22,0.16,100.0,45.41,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4541,9.7606
2024-12-25,22265.0,217319.76,1.48,0.01,0.22,20292.29,22265.0,2079.0,217319.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,45.41,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4541,0.0
2024-12-26,22265.0,217319.76,1.48,0.01,0.22,20292.29,22265.0,2079.0,217319.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,0.0
2024-12-27,22265.0,217203.98,1.48,0.01,0.22,20281.48,22265.0,2079.0,217203.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,9.7554
2024-12-30,22265.0,217237.38,1.59,0.01,0.22,20284.6,22265.0,2079.0,217237.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,9.7569
2024-12-31,22265.0,217264.1,1.64,0.01,0.22,20287.09,22265.0,2079.0,217264.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,9.7581
2025-01-01,22265.0,217264.1,1.7,0.01,0.22,20287.09,22265.0,2079.0,217264.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,0.0
2025-01-02,22265.0,217286.36,1.7,0.01,0.22,20289.17,22265.0,2079.0,217286.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,9.7591
2025-01-03,22265.0,216941.25,1.72,0.01,0.22,20256.94,22265.0,2079.0,216941.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,9.7436
2025-01-06,22265.0,216865.55,1.73,0.01,0.22,20249.88,22265.0,2079.0,216865.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,9.7402
2025-01-07,22265.0,216789.85,1.8,0.01,0.22,20242.81,22265.0,2079.0,216789.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,69.08,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6908,9.7368
2025-01-08,14048.0,136828.92,1.24,0.01,0.14,20249.67,14048.0,2079.0,136828.92,0.0,0.0,0.0,0.08,0.0,8217.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,100.0,43.59,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4359,9.7401
2025-01-09,28745.0,279936.06,2.74,0.02,0.28,20246.55,28745.0,2079.0,279936.06,14697.0,0.0,0.0,0.0,0.0,0.0,0.0,14697.0,0.0,0.0,0.0,0.28,0.0,100.0,61.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6126,9.7386
2025-01-10,28745.0,279639.98,2.78,0.02,0.28,20225.14,28745.0,2079.0,279639.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,100.0,61.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6126,9.7283
2025-01-13,28745.0,279525.0,2.93,0.02,0.28,20216.82,28745.0,2079.0,279525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,100.0,61.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6126,9.7243
2025-01-14,28745.0,279461.76,2.53,0.02,0.28,20212.25,28745.0,2079.0,279461.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,100.0,61.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6126,9.7221
2025-01-15,28745.0,279881.44,2.52,0.02,0.28,20242.6,28745.0,2079.0,279881.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,100.0,61.26,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.6126,9.7367
2025-01-16,41219.0,401576.11,3.61,0.02,0.4,81018.63,34982.0,8316.0,340812.14,0.0,0.0,6237.0,0.0,0.0,0.0,0.0,0.0,0.06,6237.0,0.0,0.34,0.0,100.0,74.55,0.0,0.0,0.0,100.0,30.28,0.5778,69.72,0.8784,9.7425
2025-01-17,41219.0,401749.23,3.75,0.02,0.4,81053.56,34982.0,8316.0,340959.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,100.0,74.55,0.0,0.0,0.0,100.0,30.29,0.5777,69.71,0.8784,9.7467
2025-01-20,41219.0,401963.57,3.77,0.02,0.4,81096.8,34982.0,8316.0,341140.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,100.0,74.55,0.0,0.0,0.0,100.0,30.26,0.5779,69.74,0.8784,9.7519
2025-01-21,42802.0,417465.03,4.2,0.02,0.42,81109.27,36565.0,8316.0,356633.07,1583.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.0,0.0,0.0,0.0,0.36,0.0,100.0,75.38,0.0,0.0,0.0,100.0,29.13,0.5871,70.87,0.8824,9.7534
2025-01-22,42766.0,417203.71,3.64,0.02,0.42,81126.74,36529.0,8316.0,356358.66,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,100.0,75.3,0.0,0.0,0.0,100.0,29.11,0.5873,70.89,0.8816,9.7555
2025-01-23,39068.0,381049.74,3.35,0.02,0.38,60481.45,32867.0,6201.0,320568.28,0.0,0.0,0.0,0.04,0.0,3662.0,0.0,0.0,0.0,0.0,2115.0,0.32,0.02,100.0,73.29,0.0,0.0,0.0,100.0,31.73,0.5668,68.27,0.8711,9.7535
2025-01-24,32867.0,320423.67,2.84,0.02,0.32,60454.17,32867.0,6201.0,320423.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,73.29,0.0,0.0,0.0,100.0,18.89,0.6936,81.11,0.7329,9.7491
2025-01-27,44067.0,429922.06,3.7,0.02,0.43,115131.74,38412.0,11801.0,374751.31,5600.0,0.0,5600.0,0.0,0.0,55.0,0.0,5600.0,0.05,0.0,0.0,0.38,0.0,100.0,76.14,0.0,0.0,0.0,100.0,25.4,0.4505,60.51,0.8735,9.7561
2025-01-28,44558.0,434761.32,3.7,0.02,0.44,59967.75,38412.0,6146.0,374793.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.38,0.06,100.0,76.14,0.0,0.0,0.0,100.0,27.56,0.4502,59.87,0.8833,9.7572
2025-01-29,32812.0,320232.0,2.69,0.02,0.32,59982.5,31557.0,6146.0,307983.7,0.0,0.0,0.0,0.07,0.0,6855.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,62.55,0.0,0.0,0.0,100.0,18.75,0.6954,81.25,0.6504,9.7596
2025-01-30,31557.0,308498.08,2.52,0.02,0.31,47813.93,31557.0,4891.0,308498.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,0.31,0.01,100.0,62.55,0.0,0.0,0.0,100.0,15.57,0.737,84.43,0.6255,9.7759
2025-01-31,31557.0,308696.89,2.49,0.02,0.31,47844.74,31557.0,4891.0,308696.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,62.55,0.0,0.0,0.0,100.0,15.59,0.7368,84.41,0.6255,9.7822
2025-02-03,36448.0,357266.94,2.84,0.02,0.36,47942.07,31557.0,4891.0,309324.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,70.37,0.0,0.0,0.0,100.0,26.86,0.6071,73.14,0.8127,9.8021
2025-02-04,31557.0,309369.05,2.37,0.02,0.31,47948.92,31557.0,4891.0,309369.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,70.37,0.0,0.0,0.0,100.0,15.52,0.7378,84.48,0.7037,9.8035
2025-02-05,31557.0,309795.07,2.46,0.02,0.31,48014.95,31557.0,4891.0,309795.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,15.53,0.7376,84.47,0.6984,9.817
2025-02-06,36448.0,358068.8,2.1,0.02,0.36,48049.67,31557.0,4891.0,310019.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,26.83,0.6073,73.17,0.8067,9.8241
2025-02-07,31557.0,309274.38,1.8,0.02,0.31,47934.25,31557.0,4891.0,309274.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,15.48,0.7383,84.52,0.6984,9.8005
2025-02-10,31557.0,309630.97,1.78,0.02,0.31,47989.51,31557.0,4891.0,309630.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,15.52,0.7378,84.48,0.6984,9.8118
2025-02-11,36448.0,357383.57,2.09,0.02,0.36,47957.72,31557.0,4891.0,309425.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,26.82,0.6075,73.18,0.8067,9.8053
2025-02-12,36448.0,357153.95,2.01,0.02,0.35,47926.91,31557.0,4891.0,309227.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,26.82,0.6075,73.18,0.8067,9.799
2025-02-13,36448.0,357635.07,1.99,0.02,0.36,47991.47,31557.0,4891.0,309643.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,26.84,0.6073,73.16,0.8067,9.8122
2025-02-14,36448.0,357547.59,1.99,0.02,0.36,47979.73,31557.0,4891.0,309567.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,26.83,0.6074,73.17,0.8067,9.8098
2025-02-17,36448.0,357438.25,1.85,0.02,0.36,47965.06,31557.0,4891.0,309473.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,26.83,0.6074,73.17,0.8067,9.8068
2025-02-18,31557.0,309552.08,1.57,0.02,0.31,47977.29,31557.0,4891.0,309552.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,15.53,0.7377,84.47,0.6984,9.8093
2025-02-19,36448.0,357150.31,1.79,0.02,0.35,47926.42,31557.0,4891.0,309223.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,69.84,0.0,0.0,0.0,100.0,26.82,0.6075,73.18,0.8067,9.7989
2025-02-20,37906.0,371228.62,1.81,0.02,0.37,55038.91,32286.0,5620.0,316189.71,729.0,0.0,729.0,0.0,0.0,0.0,0.0,729.0,0.01,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.77,0.6174,74.23,0.8256,9.7934
2025-02-21,37906.0,372149.74,1.75,0.02,0.37,55175.47,32286.0,5620.0,316974.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.85,0.6167,74.15,0.8256,9.8177
2025-02-24,37906.0,372123.2,1.69,0.02,0.37,55171.54,32286.0,5620.0,316951.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.82,0.6169,74.18,0.8256,9.817
2025-02-25,37906.0,372248.29,1.8,0.02,0.37,55190.09,32286.0,5620.0,317058.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.8,0.6171,74.2,0.8256,9.8203
2025-02-26,37906.0,372354.43,1.81,0.02,0.38,55205.82,32286.0,5620.0,317148.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.84,0.6167,74.16,0.8256,9.8231
2025-02-27,37906.0,372559.12,1.82,0.02,0.37,55236.17,32286.0,5620.0,317322.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.84,0.6168,74.16,0.8256,9.8285
2025-02-28,37906.0,372528.8,1.79,0.02,0.37,55231.67,32286.0,5620.0,317297.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.84,0.6167,74.16,0.8256,9.8277
2025-03-03,37906.0,372289.99,1.79,0.02,0.37,55196.27,32286.0,5620.0,317093.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.8,0.6171,74.2,0.8256,9.8214
2025-03-04,37906.0,372551.54,1.77,0.02,0.37,55235.05,32286.0,5620.0,317316.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.74,0.6177,74.26,0.8256,9.8283
2025-03-05,37906.0,371323.39,1.91,0.02,0.37,55052.96,32286.0,5620.0,316270.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.73,0.6178,74.27,0.8256,9.7959
2025-03-06,37906.0,371054.25,1.9,0.02,0.37,55013.06,32286.0,5620.0,316041.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.83,0.6168,74.17,0.8256,9.7888
2025-03-07,37906.0,372100.46,1.89,0.02,0.37,55168.17,32286.0,5620.0,316932.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.88,0.6163,74.12,0.8256,9.8164
2025-03-10,37906.0,371702.45,1.91,0.02,0.37,55109.16,32286.0,5620.0,316593.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.79,0.6172,74.21,0.8256,9.8059
2025-03-11,37906.0,371531.87,1.92,0.02,0.37,55083.87,32286.0,5620.0,316448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,100.0,70.32,0.0,0.0,0.0,100.0,25.79,0.6173,74.21,0.8256,9.8014
2025-03-12,5620.0,55058.02,0.29,0.0,0.06,55058.02,5620.0,5620.0,55058.02,0.0,0.0,0.0,0.26,0.0,26666.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,100.0,29.2,0.0,0.0,0.0,100.0,12.93,0.7748,87.07,0.292,9.7968
2025-03-13,4891.0,47898.54,0.26,0.0,0.05,47898.54,4891.0,4891.0,47898.54,0.0,0.0,0.0,0.01,0.0,729.0,0.0,0.0,0.0,0.0,729.0,0.05,0.01,100.0,25.58,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2558,9.7932
2025-03-14,4891.0,47926.91,0.26,0.0,0.05,47926.91,4891.0,4891.0,47926.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,100.0,25.58,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2558,9.799
